"Edo","t","Subsectores.no.especificados","Tipo","id","Clave","cid"
"Estado de México","01/10/2016","26403","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/01/2017","27425","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/04/2017","33132","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/07/2017","42587","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/10/2017","19656","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/01/2018","23633","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/04/2018","32165","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/07/2018","20031","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/10/2018","23148","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/01/2019","12341","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/04/2019","16906","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/07/2019","20257","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/10/2019","17346","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/01/2020","20344","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/04/2020","11765","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/07/2020","11738","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/10/2020","13761","Industria de las bebidas y el tabaco",19,11,1119
"Estado de México","01/01/2021","19496","Industria de las bebidas y el tabaco",19,11,1119
"Michoacán","01/01/2007","6843","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2007","11517","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2007","17492","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2007","7229","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2008","8307","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2008","63785","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2008","7650","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2008","61262","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2009","19474","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2009","25914","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2009","15628","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2009","19922","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2010","43998","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2010","33266","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2010","33471","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2010","20265","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2011","48452","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2011","27249","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2011","52553","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2011","171007","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2012","38581","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2012","40616","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2012","46840","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2012","18132","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2013","21540","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2013","33994","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2013","79736","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2013","20957","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2014","34395","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2014","64856","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2014","86775","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2014","99585","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2015","31119","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2015","47480","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2015","70513","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2015","35954","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2016","18621","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2016","29426","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2016","25623","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2016","27383","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2017","141900","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2017","161638","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2017","145362","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2017","129638","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2018","248000","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2018","284345","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2018","336025","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2018","288740","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2019","162896","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2019","225697","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2019","332809","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2019","242401","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2020","281374","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/04/2020","29766","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/07/2020","251713","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/10/2020","293762","Industria de las bebidas y el tabaco",19,16,1619
"Michoacán","01/01/2021","373437","Industria de las bebidas y el tabaco",19,16,1619
"Morelos","01/01/2007","28514","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2007","37885","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2007","5316","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2007","47997","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2008","10117","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2008","7468","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2008","9136","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2008","3402","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2009","11782","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2009","12390","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2009","14753","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2009","14093","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2010","15854","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2010","14388","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2010","13926","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2010","14144","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2011","32028","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2011","29023","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2011","29001","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2011","33193","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2012","24046","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2012","26842","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2012","24329","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2012","23786","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2013","17688","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2013","19079","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2013","24169","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2013","26768","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2014","14360","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2014","18618","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2014","31293","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2014","30125","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2015","25781","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2015","25865","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2015","32534","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2015","31427","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2016","25345","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2016","31355","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2016","30407","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2016","29431","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2017","25996","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2017","26592","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2017","24485","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2017","19412","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2018","11827","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2018","21138","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2018","21153","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2018","25968","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2019","13348","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2019","19702","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2019","20780","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2019","26836","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2020","13607","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/04/2020","15194","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/07/2020","13642","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/10/2020","16038","Industria de las bebidas y el tabaco",19,17,1719
"Morelos","01/01/2021","13576","Industria de las bebidas y el tabaco",19,17,1719
"Nayarit","01/01/2007","3227","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2007","3645","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2007","4331","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2007","0","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2008","884","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2008","3765","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2008","9186","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2008","5665","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2009","571","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2009","1853","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2009","13156","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2009","3121","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2010","54","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2010","2136","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2010","11296","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2010","54","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2011","3957","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2011","2411","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2011","14475","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2011","5202","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2012","3350","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2012","5283","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2012","12377","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2012","9","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2013","3312","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2013","4699","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2013","90","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2013","177","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2014","58","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2014","70","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2014","53","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2014","87","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2015","46","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2015","2342","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2015","9247","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2015","4396","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2016","20642","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2016","16109","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2016","22865","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2016","22279","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2017","242","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2017","276","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2017","5430","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2017","4579","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2018","1709","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2018","2769","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2018","7997","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2018","6434","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2019","5183","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2019","1536","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2019","6995","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2019","3390","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2020","3491","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/04/2020","255","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/07/2020","1041","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/10/2020","5925","Industria de las bebidas y el tabaco",19,18,1819
"Nayarit","01/01/2021","801","Industria de las bebidas y el tabaco",19,18,1819
"Nuevo León","01/01/2007","3820","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/04/2007","0","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/07/2007","3792","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/10/2007","0","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/01/2008","0","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/04/2008","0","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/07/2008","0","Industria de las bebidas y el tabaco",19,19,1919
"Nuevo León","01/10/2008","0","Industria de las bebidas y el tabaco",19,19,1919
